reference_timestamp,Id,fkl010h0_ANT,fkl010h0_BAS,fkl010h0_DAV,fkl010h0_DOL,fkl010h0_GVE,fkl010h0_INT,fkl010h0_LUG,fkl010h0_SIO,fkl010h0_STG,fkl010h0_ZER,fkl010h3_ANT,fkl010h3_BAS,fkl010h3_DAV,fkl010h3_DOL,fkl010h3_GVE,fkl010h3_INT,fkl010h3_LUG,fkl010h3_SIO,fkl010h3_STG,fkl010h3_ZER,gre000h0_ANT,gre000h0_BAS,gre000h0_DAV,gre000h0_DOL,gre000h0_GVE,gre000h0_INT,gre000h0_LUG,gre000h0_SIO,gre000h0_STG,gre000h0_ZER,prestah0_ANT,prestah0_BAS,prestah0_DAV,prestah0_DOL,prestah0_GVE,prestah0_INT,prestah0_LUG,prestah0_SIO,prestah0_STG,prestah0_ZER,rre150h0_ANT,rre150h0_BAS,rre150h0_DAV,rre150h0_DOL,rre150h0_GVE,rre150h0_INT,rre150h0_LUG,rre150h0_SIO,rre150h0_STG,rre150h0_ZER,tre200h0_ANT,tre200h0_BAS,tre200h0_DAV,tre200h0_DOL,tre200h0_GVE,tre200h0_INT,tre200h0_LUG,tre200h0_SIO,tre200h0_STG,tre200h0_ZER,ure200h0_ANT,ure200h0_BAS,ure200h0_DAV,ure200h0_DOL,ure200h0_GVE,ure200h0_INT,ure200h0_LUG,ure200h0_SIO,ure200h0_STG,ure200h0_ZER,tre200h0_lag,tre200h0,target_tre200h0_plus12h,target_tre200h0_plus24h,target_tre200h0_plus48h
2014-03-19 19:00:00,4616,2.3,1.1,0.3,15.9,1.2,2.0,2.0,1.2,2.2,1.1,4.8,2.5,0.8,19.0,3.0,4.1,8.4,2.2,4.1,1.9,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,865.0,989.1,848.3,836.8,975.5,958.0,985.5,968.0,936.6,842.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,9.9,0.8,2.2,10.8,8.4,17.9,11.2,6.9,3.4,81.7,59.2,63.6,74.9,56.7,66.9,26.3,57.8,65.2,66.7,15.0,9.9,5.0,10.6,14.0
2014-03-20 00:00:00,4617,2.1,1.2,2.0,11.7,0.7,1.2,1.4,2.6,0.9,1.4,4.4,3.5,3.3,14.8,1.9,3.5,2.5,4.3,1.8,2.4,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,863.4,986.7,846.8,836.0,974.7,955.8,988.7,967.5,934.0,841.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,6.6,-0.4,2.7,6.2,4.9,11.7,8.0,5.7,1.0,67.1,73.8,62.8,71.5,76.9,75.5,46.8,63.7,67.6,65.6,9.7,4.5,16.0,5.7,11.4
2014-03-20 05:00:00,4618,7.1,1.9,1.6,10.0,0.6,0.5,0.3,2.0,0.9,1.2,10.7,3.8,2.4,13.6,1.1,1.1,0.8,3.2,1.9,1.9,0.0,1.0,1.0,0.0,1.0,5.0,2.0,1.0,1.0,4.0,862.5,984.4,845.9,835.6,974.0,954.6,990.0,967.2,931.0,840.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,4.7,-1.6,5.9,3.5,2.6,9.1,5.0,5.4,1.0,40.7,81.2,66.1,48.4,83.9,81.0,70.4,72.9,59.4,56.9,8.1,2.2,16.0,3.3,8.8
2014-03-20 15:00:00,4619,8.1,1.0,3.5,7.8,1.6,5.7,4.2,8.6,1.6,1.8,13.8,2.7,7.3,10.5,3.5,8.3,6.5,13.5,4.7,5.1,327.0,331.0,383.0,469.0,403.0,419.0,325.0,415.0,369.0,184.0,861.4,979.2,844.1,834.8,969.6,950.1,988.0,961.6,928.7,839.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,21.3,11.3,9.9,18.4,19.9,16.1,21.4,18.2,9.2,46.6,29.5,28.8,38.1,38.7,27.8,59.1,24.2,34.7,40.6,13.9,18.0,4.3,17.7,6.7
2014-03-21 20:00:00,4620,7.1,1.0,0.1,9.6,5.8,4.2,0.8,0.6,1.7,0.8,11.5,3.3,1.2,13.9,9.8,6.2,5.0,1.3,3.2,2.8,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,3.0,855.2,975.3,838.8,829.6,966.2,946.4,981.9,958.1,924.1,833.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,14.5,2.8,3.7,13.5,11.2,13.6,11.7,11.0,3.9,64.8,57.5,65.8,76.9,61.0,56.6,72.6,55.7,54.4,61.6,9.1,13.7,8.6,4.7,1.6
2014-03-21 21:00:00,4621,5.8,0.9,0.8,10.2,4.7,4.7,3.9,0.6,3.1,0.9,11.2,2.8,1.8,15.9,7.5,6.6,12.6,1.5,5.4,2.7,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,3.0,855.2,975.4,838.2,829.2,966.0,946.3,982.0,958.0,923.8,833.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,13.4,2.4,3.7,13.0,11.3,13.0,11.6,9.7,3.6,62.2,61.3,68.6,74.8,63.5,54.5,70.6,57.2,59.9,62.4,8.8,12.9,8.3,3.8,1.6
2014-03-21 22:00:00,4622,7.0,0.8,0.6,10.6,4.6,1.4,1.6,1.6,2.3,0.7,12.7,2.9,2.1,16.1,8.0,4.9,3.0,2.7,4.9,1.8,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,3.0,854.8,975.4,838.0,828.7,965.6,945.9,982.0,957.7,923.4,833.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,13.1,2.1,3.0,12.8,10.7,12.4,11.4,11.2,3.3,61.4,61.0,68.9,85.6,65.2,57.1,73.6,56.6,49.1,66.4,8.3,12.4,7.9,3.1,1.5
2014-03-22 01:00:00,4623,6.6,1.3,0.4,14.9,5.9,1.4,2.7,1.0,1.3,0.7,12.1,3.3,0.9,20.6,8.7,3.5,5.7,2.0,2.7,2.4,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,853.2,973.2,836.5,826.6,963.4,944.1,980.5,956.3,921.5,831.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,11.8,2.0,2.8,11.2,8.1,11.5,10.3,10.4,2.5,58.8,68.5,72.7,85.7,70.3,67.9,86.0,61.7,56.2,73.1,5.4,10.8,6.4,3.1,0.5
2014-03-22 19:00:00,4624,0.5,3.1,4.7,10.1,2.6,0.3,1.2,0.8,3.2,0.3,1.6,7.8,6.3,13.5,7.3,1.4,4.4,2.6,7.9,0.8,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,846.0,971.4,829.1,821.9,961.6,940.7,971.8,951.0,917.8,824.9,2.3,0.0,1.1,2.0,2.8,0.0,2.5,0.0,0.3,0.0,-0.3,6.2,0.3,-3.3,5.8,5.3,9.7,7.4,4.2,0.0,97.8,82.2,95.9,99.1,90.4,94.8,94.1,94.8,84.6,98.6,14.0,5.6,0.6,1.3,0.3
2014-03-23 03:00:00,4626,6.0,0.8,1.9,8.7,1.0,1.0,2.5,4.4,1.1,2.5,10.1,2.3,2.9,12.7,2.3,4.4,7.7,8.0,3.2,4.2,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,3.0,844.1,970.3,826.9,819.9,959.7,940.5,967.2,949.4,917.1,821.0,0.8,0.0,1.3,0.4,0.0,0.2,4.2,0.0,1.6,0.3,-2.4,5.7,-2.2,-4.5,4.6,2.7,7.1,4.9,0.9,-1.7,88.2,75.1,95.2,99.3,92.9,86.1,90.7,77.1,95.2,96.4,8.2,3.5,3.2,1.1,-2.7
2014-03-23 07:00:00,4627,6.2,2.3,2.1,8.1,1.2,0.5,3.2,4.5,1.7,2.7,13.0,6.0,3.4,11.8,2.8,1.7,9.9,10.3,4.3,4.5,68.0,69.0,24.0,164.0,107.0,37.0,8.0,75.0,23.0,44.0,843.9,970.6,826.2,819.9,959.9,940.3,965.9,950.0,916.9,820.8,0.5,0.0,2.5,1.0,0.0,0.1,3.9,0.0,1.1,0.0,-2.9,5.4,-3.1,-4.8,5.2,2.4,6.5,5.2,0.5,-3.2,86.0,79.3,94.3,98.9,87.8,92.2,86.5,72.8,95.1,94.1,9.1,0.6,1.3,0.4,-1.4
2014-03-24 02:00:00,4629,5.2,1.5,2.7,10.0,0.9,2.4,4.3,0.6,2.2,0.6,9.3,3.0,4.2,14.7,2.3,4.9,8.2,1.6,4.3,1.4,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,846.1,973.9,828.2,822.6,964.0,943.5,968.6,954.6,919.7,825.2,0.0,0.0,0.3,1.4,1.0,0.0,0.0,0.0,0.0,0.0,-4.1,4.4,-4.9,-5.7,2.1,1.2,9.0,1.8,0.4,-7.2,87.7,71.0,89.0,97.8,91.3,90.4,28.4,84.8,92.2,65.2,3.5,1.0,4.1,-2.5,-0.3
2014-03-24 05:00:00,4630,3.7,2.4,2.0,10.8,1.8,0.5,5.5,0.8,1.5,0.7,9.9,5.6,3.2,15.3,4.3,1.5,13.9,2.7,2.9,1.2,0.0,1.0,1.0,0.0,0.0,5.0,2.0,1.0,2.0,5.0,847.3,974.8,829.6,823.1,964.7,944.2,970.3,955.7,920.7,825.5,0.0,0.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.3,3.9,-5.3,-5.9,2.7,0.8,8.4,2.1,0.3,-6.5,82.1,78.7,87.5,98.5,91.0,93.3,29.3,87.6,88.6,61.0,2.9,0.6,1.8,-2.9,0.1
2014-03-24 23:00:00,4631,1.5,0.8,0.2,4.2,1.2,1.3,1.6,0.5,0.7,0.6,2.7,2.1,1.2,6.0,2.3,2.6,4.1,1.1,1.3,1.1,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,849.1,975.7,831.7,823.4,964.0,945.0,974.5,956.1,921.8,827.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.3,1.6,-6.4,-6.4,1.3,0.4,6.0,1.2,-0.8,-7.7,78.6,88.2,83.2,94.0,90.1,88.6,49.1,76.0,89.9,46.3,0.9,-1.6,4.5,-0.2,-0.7
2014-03-25 05:00:00,4632,1.6,2.0,1.6,3.6,0.8,2.9,2.3,0.3,0.5,1.3,4.3,3.7,2.3,4.7,1.5,4.7,3.7,0.8,1.1,3.0,3.0,4.0,2.0,1.0,2.0,7.0,3.0,3.0,3.0,10.0,847.6,973.5,830.5,821.1,962.0,943.1,973.8,954.7,919.9,825.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.4,-0.3,-10.3,-6.7,1.5,-0.8,4.1,-0.6,-1.9,-9.2,70.6,92.3,68.8,91.9,90.0,74.2,49.9,81.4,88.6,30.5,0.6,-2.9,5.1,0.1,-2.1
2014-03-25 06:00:00,4633,1.9,2.0,1.1,2.4,0.7,2.9,1.6,1.0,0.4,1.0,4.6,4.0,2.3,4.3,1.2,4.1,3.2,2.2,1.0,1.5,73.0,77.0,106.0,41.0,29.0,45.0,60.0,77.0,101.0,63.0,847.2,973.3,830.3,821.0,961.9,942.8,973.8,954.3,919.7,825.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.7,0.6,-10.4,-6.6,2.1,-0.8,4.9,0.3,-1.9,-8.3,60.1,89.9,64.6,88.3,88.5,73.9,47.0,71.1,88.3,32.7,0.4,-2.5,3.7,0.1,-1.8
2014-03-25 16:00:00,4634,1.8,2.4,1.7,3.0,2.0,3.0,2.8,6.5,1.3,3.7,4.5,5.0,3.1,4.5,4.2,5.6,5.0,11.2,4.4,6.7,158.0,170.0,89.0,213.0,239.0,152.0,101.0,207.0,137.0,111.0,844.1,969.1,827.3,818.8,957.2,938.4,970.9,947.9,916.5,821.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8,8.5,-2.9,-3.9,8.4,6.6,9.7,9.3,3.3,-0.5,67.8,43.2,70.6,81.7,41.8,52.3,43.4,38.5,58.1,39.2,2.3,5.7,-0.4,5.7,11.1
2014-03-26 20:00:00,4636,4.2,1.4,0.5,5.1,1.5,2.0,1.6,1.3,1.0,0.4,7.4,2.3,1.3,7.0,3.0,4.5,4.4,3.4,1.7,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,848.7,973.7,832.0,822.9,962.3,942.9,977.7,953.5,920.2,826.8,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,-0.3,4.9,-3.0,-4.3,6.1,5.2,7.2,5.9,2.2,-1.8,65.8,74.7,79.5,99.2,77.5,68.6,74.1,68.2,83.9,61.6,1.2,1.3,3.3,4.2,6.7
2014-03-26 23:00:00,4637,5.4,1.3,0.4,3.8,0.7,1.7,1.2,1.0,0.8,0.6,9.4,2.9,1.3,6.6,1.2,3.2,2.5,2.1,1.7,2.3,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,848.6,973.1,832.2,822.5,961.7,942.4,977.7,953.6,919.4,826.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6,3.7,-5.0,-4.4,4.0,0.9,6.1,2.7,1.4,-2.6,81.8,81.0,83.2,94.6,87.7,85.5,84.6,75.7,85.9,64.7,-0.2,-0.7,8.2,2.8,4.2
2014-03-27 09:00:00,4638,0.7,1.4,1.3,4.1,2.3,1.3,0.9,1.1,1.1,1.1,2.1,4.0,5.8,6.3,4.8,3.9,4.1,2.8,2.3,2.7,371.0,568.0,702.0,663.0,570.0,530.0,221.0,549.0,624.0,474.0,848.0,972.7,831.2,822.3,961.5,941.7,975.2,952.5,919.6,826.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4,7.4,1.3,-0.9,6.5,5.4,8.4,8.5,3.2,0.4,58.8,63.7,47.5,76.1,68.5,72.6,69.3,45.2,84.3,45.3,3.2,4.9,3.9,8.4,9.8
2014-03-27 11:00:00,4639,5.8,1.1,3.5,3.3,2.8,3.4,1.3,1.2,1.6,2.0,9.6,3.1,7.6,4.6,5.9,6.9,3.2,2.8,3.1,4.2,771.0,707.0,831.0,628.0,761.0,723.0,757.0,519.0,758.0,774.0,847.7,972.2,830.9,822.5,960.8,941.0,974.6,951.0,919.2,825.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,10.1,4.0,0.1,8.8,8.4,10.4,11.5,5.2,3.1,49.4,53.3,38.4,71.3,58.0,52.9,60.8,32.2,76.4,36.3,5.3,8.2,2.8,11.9,13.2
2014-03-27 14:00:00,4640,5.6,1.5,2.1,4.3,2.3,3.9,2.6,7.8,2.6,5.5,9.2,4.2,5.0,6.4,4.3,6.5,5.6,11.3,4.9,7.9,328.0,555.0,606.0,246.0,499.0,587.0,254.0,645.0,516.0,677.0,847.4,971.1,830.2,822.8,960.0,940.1,972.7,949.5,918.4,824.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,12.9,4.8,-1.1,11.4,12.2,11.8,14.0,8.8,6.1,55.9,45.6,39.6,93.4,42.1,42.6,57.8,34.5,58.5,32.7,6.3,10.9,1.2,14.3,15.8
2014-03-28 05:00:00,4642,0.7,1.2,0.6,5.0,0.5,0.9,1.6,0.6,1.0,0.9,1.3,2.3,1.4,5.6,1.3,1.7,2.5,1.3,1.6,1.4,1.0,4.0,4.0,3.0,4.0,6.0,5.0,2.0,7.0,5.0,851.9,976.3,835.3,826.2,965.2,946.2,978.1,958.0,922.8,830.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.8,2.5,-5.0,-1.5,0.9,0.9,5.6,0.9,4.1,-3.6,82.8,87.1,70.3,78.7,88.4,82.6,72.6,81.1,72.9,56.8,-2.1,-0.3,12.8,0.0,2.2
2014-03-28 06:00:00,4643,0.4,1.7,0.3,4.7,0.5,0.5,0.9,0.4,0.4,0.9,1.1,3.8,1.0,5.9,1.3,1.2,2.2,1.6,1.2,1.3,51.0,83.0,118.0,97.0,71.0,22.0,90.0,70.0,104.0,16.0,852.5,976.8,835.7,826.7,965.8,946.8,978.8,958.7,923.4,831.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.1,3.2,-4.8,-0.6,2.2,1.1,6.1,1.1,3.9,-3.4,87.8,84.8,72.3,74.7,85.4,82.1,70.0,84.4,73.5,56.7,-1.8,-0.4,9.3,0.5,2.5
2014-03-29 08:00:00,4644,6.8,0.8,1.7,1.8,0.7,1.4,0.4,1.5,0.6,1.0,11.6,2.0,3.7,3.3,2.5,4.8,1.3,2.7,2.1,1.8,526.0,467.0,543.0,418.0,422.0,505.0,465.0,418.0,495.0,412.0,859.7,981.4,842.6,832.6,970.7,950.7,987.6,964.0,928.5,837.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,9.0,2.9,4.9,8.0,8.3,10.1,10.5,6.5,2.0,49.3,61.2,44.2,38.2,67.4,58.7,63.1,41.6,68.1,41.4,6.5,7.2,7.4,9.8,10.3
2014-03-29 14:00:00,4645,7.7,2.5,3.7,1.7,3.2,1.5,1.3,6.7,2.9,4.2,12.3,7.0,7.3,3.2,5.9,3.9,2.9,11.2,5.3,6.1,598.0,609.0,564.0,461.0,438.0,589.0,543.0,478.0,507.0,490.0,859.2,978.9,841.9,831.9,967.5,948.8,985.2,959.7,927.2,836.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,19.5,9.1,7.0,15.7,17.1,17.3,19.9,14.5,8.7,44.4,27.1,31.3,53.9,34.4,29.6,37.1,22.3,37.1,30.7,14.3,15.8,3.6,18.8,17.5
2014-03-29 17:00:00,4646,4.6,2.0,2.2,2.8,1.0,1.9,2.2,6.9,2.4,1.0,8.3,4.6,4.2,5.8,2.4,4.0,5.1,12.6,4.1,3.5,40.0,73.0,23.0,75.0,57.0,78.0,96.0,60.0,80.0,36.0,859.1,978.2,842.1,831.7,966.9,948.3,985.0,960.1,926.9,837.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,17.9,6.2,6.3,15.2,14.0,16.1,17.5,13.7,5.9,48.6,30.4,40.3,53.0,39.7,43.9,42.2,25.3,42.7,44.9,12.8,13.6,2.2,15.7,16.1
2014-03-30 12:00:00,4648,6.5,1.5,1.1,3.2,2.4,4.5,1.4,1.6,2.1,0.8,11.1,3.3,3.0,5.7,5.2,7.6,2.8,3.4,4.1,2.0,826.0,717.0,803.0,749.0,773.0,752.0,748.0,608.0,746.0,820.0,857.0,978.2,839.5,832.1,967.0,947.6,982.2,958.6,926.3,835.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,18.6,12.6,10.6,17.2,16.6,17.5,18.6,14.3,10.8,28.5,33.4,17.1,35.5,34.9,28.5,40.9,19.7,35.4,18.2,14.1,17.3,5.7,16.8,4.0
2014-03-30 21:00:00,4649,1.2,1.6,0.6,3.7,0.4,0.6,0.5,0.4,0.9,0.9,2.7,3.0,1.4,6.7,1.0,2.0,1.3,0.8,1.6,1.5,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,857.0,977.6,840.0,831.9,967.1,948.1,981.9,959.5,925.6,835.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6,11.0,1.8,5.9,10.4,8.7,12.3,9.3,11.9,3.2,66.4,59.9,58.6,63.3,65.0,60.5,65.2,53.5,26.4,47.2,6.8,7.7,12.6,9.2,1.1
2014-03-31 13:00:00,4650,0.7,1.5,3.0,2.6,2.7,3.6,2.7,2.9,2.2,5.0,2.4,4.9,5.9,5.2,4.6,6.5,4.7,6.9,3.8,7.5,756.0,644.0,717.0,719.0,636.0,656.0,684.0,586.0,666.0,701.0,854.6,976.5,837.5,830.9,966.1,946.9,978.0,956.8,925.1,833.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8,19.9,12.2,7.8,17.2,17.1,18.6,19.7,15.0,10.7,37.8,37.6,26.2,71.2,43.4,38.0,40.0,28.8,46.9,22.7,18.5,17.2,1.8,4.2,3.7
2014-03-31 16:00:00,4651,0.7,0.9,1.4,3.7,2.6,3.3,3.9,6.1,1.3,0.9,1.6,2.4,3.9,7.2,3.8,5.9,6.8,9.1,2.5,3.2,179.0,232.0,179.0,169.0,146.0,188.0,185.0,298.0,201.0,94.0,854.1,975.3,837.3,830.2,964.8,945.7,976.8,955.2,924.2,832.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,20.0,9.8,7.1,17.2,17.3,16.7,20.0,15.1,10.0,61.9,32.7,37.1,71.2,40.2,41.0,50.8,33.1,33.6,27.2,17.4,16.9,2.3,4.4,3.4
2014-03-31 17:00:00,4652,0.9,0.7,0.4,5.4,1.5,1.9,2.5,5.4,1.1,0.6,2.2,1.7,1.8,7.5,2.6,4.8,5.2,10.3,1.7,1.4,47.0,74.0,39.0,55.0,58.0,81.0,43.0,61.0,54.0,41.0,854.4,975.3,837.6,830.3,964.9,946.0,977.1,955.5,924.1,833.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,19.3,7.8,6.2,16.1,16.2,16.6,17.6,13.4,8.1,61.6,34.5,42.8,75.0,43.2,45.7,48.6,38.7,36.5,37.2,15.7,16.1,2.6,4.6,2.0
2014-04-01 01:00:00,4653,8.3,1.6,1.5,8.5,1.6,0.7,0.3,1.7,1.3,0.6,14.0,3.7,2.3,11.4,3.3,2.1,0.8,3.5,2.9,1.3,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,3.0,855.6,977.8,839.2,829.0,967.4,948.5,985.3,962.3,926.1,834.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,7.0,-0.7,0.9,5.8,3.5,4.7,2.9,6.1,-1.4,58.2,90.5,77.6,94.5,94.4,89.1,93.2,98.3,64.4,75.9,5.2,1.8,4.2,1.1,-0.8
2014-04-01 04:00:00,4654,7.7,3.4,1.5,9.2,1.0,1.2,0.6,1.8,2.0,0.8,12.1,5.8,3.6,11.6,2.2,2.2,1.8,2.9,3.3,2.3,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,854.3,975.4,837.2,826.9,965.3,945.9,984.3,959.6,923.8,832.5,0.0,0.0,0.0,0.6,0.7,0.0,0.5,0.0,0.0,0.0,2.5,6.3,1.6,1.3,5.8,2.7,4.7,3.0,6.7,-0.4,66.0,90.8,72.6,96.1,95.4,95.1,95.3,95.8,66.0,76.7,3.4,2.3,4.4,0.7,-1.2
2014-04-01 08:00:00,4655,7.7,3.2,1.4,10.8,1.3,0.8,0.7,2.7,1.2,0.4,13.6,5.2,3.4,17.0,2.6,2.0,2.2,4.8,3.3,1.6,17.0,2.0,34.0,14.0,11.0,16.0,2.0,14.0,6.0,14.0,851.4,972.6,833.9,823.3,961.5,942.6,982.5,955.5,919.9,829.5,0.0,2.0,0.0,0.7,0.2,0.0,2.7,0.0,0.0,2.1,2.6,6.5,0.8,1.7,6.6,3.2,5.0,3.4,4.5,-0.3,71.4,93.8,83.9,97.3,93.5,91.9,96.2,92.7,75.1,96.9,10.3,3.0,1.9,1.2,1.6
2014-04-02 14:00:00,4657,6.6,1.7,5.1,7.2,2.1,0.5,0.6,1.5,0.6,2.3,12.0,3.1,10.4,12.6,3.6,1.9,2.0,3.5,1.2,3.8,180.0,148.0,323.0,175.0,205.0,160.0,112.0,211.0,90.0,202.0,849.5,974.3,832.1,823.6,963.3,944.0,979.7,954.2,921.3,827.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,6.1,4.5,-2.9,6.2,5.1,6.8,7.6,3.2,1.1,61.6,78.2,48.2,96.2,74.0,83.9,88.9,71.4,89.4,66.9,4.5,4.6,-1.4,4.6,16.1
2014-04-02 17:00:00,4658,7.9,2.7,2.4,11.3,1.7,1.1,0.9,0.6,1.0,0.3,12.0,5.2,4.3,13.2,3.6,2.5,1.6,1.8,2.5,1.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,3.0,849.8,972.7,832.4,822.1,961.8,942.7,979.7,954.0,920.4,827.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,5.1,0.5,-3.1,4.6,2.0,6.6,4.1,2.2,-1.3,58.9,81.4,72.0,97.0,83.7,94.1,89.6,85.5,91.4,80.2,4.6,2.0,-0.8,3.4,14.3
2014-04-03 05:00:00,4659,2.0,0.9,0.5,5.5,1.5,0.6,0.2,0.4,0.5,2.2,4.4,1.8,0.9,7.6,2.4,1.5,0.6,1.0,1.0,3.3,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,836.3,961.9,819.0,812.1,950.6,931.2,958.8,941.9,908.2,814.4,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.1,-3.1,1.7,-4.4,-5.3,2.9,0.3,5.3,2.1,1.4,-4.6,83.1,83.5,84.3,98.1,92.5,94.1,93.6,96.0,81.7,94.6,0.6,-0.8,3.4,8.3,3.9
2014-04-03 12:00:00,4660,3.6,1.3,4.2,6.6,2.1,2.6,1.3,4.0,2.7,1.6,10.8,2.6,5.9,9.6,4.6,5.2,3.6,8.9,5.1,3.1,385.0,160.0,228.0,444.0,254.0,254.0,435.0,533.0,47.0,476.0,840.8,966.8,823.1,817.0,955.5,936.2,961.2,945.7,912.8,818.9,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.3,0.0,-1.8,7.0,-2.4,-3.5,6.1,5.3,9.3,8.7,1.4,-2.1,83.9,66.4,88.2,98.3,75.5,66.3,72.3,50.2,93.3,73.1,2.7,5.2,9.2,15.7,10.4
2014-04-03 17:00:00,4661,3.9,2.9,3.1,6.6,1.4,2.4,3.7,6.4,1.7,1.0,10.3,4.0,4.9,10.3,3.1,5.1,9.7,10.5,4.4,2.9,5.0,5.0,3.0,3.0,4.0,9.0,4.0,8.0,4.0,13.0,843.5,969.4,825.9,819.7,958.2,939.1,963.6,948.3,915.9,821.6,0.1,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,-2.3,5.8,-2.9,-3.7,6.1,4.0,13.1,6.9,1.7,-2.1,90.7,79.7,91.8,100.0,78.6,82.5,31.1,60.1,88.9,79.5,2.0,3.4,8.3,14.3,11.6
2014-04-04 02:00:00,4662,2.8,1.0,0.4,3.5,0.8,1.0,0.8,0.8,4.3,0.6,5.8,2.9,1.6,6.2,1.9,2.6,2.7,2.3,10.3,0.9,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,3.0,848.8,967.5,832.0,822.8,957.0,938.1,973.6,950.4,915.7,827.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,10.6,1.7,5.2,9.9,8.8,11.0,11.5,13.8,3.1,57.9,76.5,71.2,63.8,84.3,67.4,89.1,56.2,30.2,72.8,-1.4,8.8,16.1,4.1,10.5
