"fkl010h0_ANT","fkl010h0_BAS","fkl010h0_DAV","fkl010h0_DOL","fkl010h0_GVE","fkl010h0_INT","fkl010h0_LUG","fkl010h0_SIO","fkl010h0_STG","fkl010h0_ZER","fkl010h3_ANT","fkl010h3_BAS","fkl010h3_DAV","fkl010h3_DOL","fkl010h3_GVE","fkl010h3_INT","fkl010h3_LUG","fkl010h3_SIO","fkl010h3_STG","fkl010h3_ZER","gre000h0_ANT","gre000h0_BAS","gre000h0_DAV","gre000h0_DOL","gre000h0_GVE","gre000h0_INT","gre000h0_LUG","gre000h0_SIO","gre000h0_STG","gre000h0_ZER","pp0qffh0_BAS","pp0qffh0_GVE","pp0qffh0_INT","pp0qffh0_LUG","pp0qffh0_SIO","prestah0_ANT","prestah0_BAS","prestah0_DAV","prestah0_DOL","prestah0_GVE","prestah0_INT","prestah0_LUG","prestah0_SIO","prestah0_STG","prestah0_ZER","rre150h0_ANT","rre150h0_BAS","rre150h0_DAV","rre150h0_DOL","rre150h0_GVE","rre150h0_INT","rre150h0_LUG","rre150h0_SIO","rre150h0_STG","rre150h0_ZER","sre000h0_ANT","sre000h0_BAS","sre000h0_DAV","sre000h0_DOL","sre000h0_GVE","sre000h0_INT","sre000h0_LUG","sre000h0_SIO","sre000h0_STG","sre000h0_ZER","tre200h0_ANT","tre200h0_BAS","tre200h0_DAV","tre200h0_DOL","tre200h0_GVE","tre200h0_INT","tre200h0_LUG","tre200h0_SIO","tre200h0_STG","tre200h0_ZER","ure200h0_ANT","ure200h0_BAS","ure200h0_DAV","ure200h0_DOL","ure200h0_GVE","ure200h0_INT","ure200h0_LUG","ure200h0_SIO","ure200h0_STG","ure200h0_ZER","tre200h0","tre200h0_lag24h","target_tre200h0_plus12h","target_tre200h0_plus24h","target_tre200h0_plus48h","hour","season"
2.2,3.4,3.2,1.9,1.8,0.9,0.5,2.3,0.8,1.5,5.9,8.1,4.9,3.5,3.1,1.9,1,4.3,3.2,3.7,288,330,330,382,158,245,320,379,294,309,1026.3,1028.5,1027.2,1025.1,1025.4,864.9,988.5,848.4,840.9,978.6,958.8,989.5,968.9,936.3,844.2,0,0,0,0,0,0,0,0,0,0,59,60,56,58,1,55,56,58,53,60,12.1,14.5,12.7,13,9.1,10.8,15.7,14.6,7,15.9,32.8,56.9,33.5,38,82.5,66.7,62.3,36.6,95.2,20.8,6.8,13.5,4.4,9,12.5,13,"Autumn"
0.5,1.3,0.7,6.7,0.9,1.3,2,0.6,0.2,1.1,1.5,3.9,1.6,7.7,2.1,2.8,2.8,2.5,1.3,1.6,0,0,0,0,1,4,0,0,0,3,1036.2,1035.9,1036.7,1034.3,1037.8,868.3,995.9,851.6,841.8,984.3,964.2,996.5,976.5,940.2,846.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.4,-1.6,-5.2,2,1.5,-3.1,1.9,-4.6,-2.4,-1.3,76.9,97.8,45.3,33.5,94.4,79,68.8,80.6,78.5,30,-4.6,-1.9,-2.6,-3.5,-6,5,"Winter"
0.9,2.8,0.4,6.3,2.7,1.6,2.9,2,1.2,1.1,3.4,5.3,0.8,8.4,4.9,3.3,6.2,4.4,3.6,2.4,751,636,759,611,353,635,666,663,682,755,1022.9,1022.4,1022.2,1019.2,1020.7,857.8,984.1,840.7,832.4,972.5,953.2,983.3,963.3,930.4,835.4,0,0,0,0,0,0,0,0,0,0,60,60,60,3,1,60,60,39,60,55,-1.3,6,-2.5,-0.1,7.2,6.8,11.9,9.4,4,2.1,70,78.6,55.6,96.8,80.2,76.3,48.6,69.1,76.1,77.6,2.7,6.8,6.1,7,3.2,9,"Spring"
4.4,0.7,1.6,6.8,7.1,4.3,1.7,1.7,1.4,1.3,9.2,2,3.9,11.6,11.7,7.3,4.9,4.3,3.4,3.1,599,311,593,590,452,541,527,550,115,623,1021.5,1020.1,1020.4,1018.5,1017.6,856.2,983.4,839.5,832.1,971,951.8,982.8,961.1,929.9,834.4,0,0,0,0,0,0,0,0,0,0,60,0,60,58,48,60,59,60,0,60,4.9,10,4.6,4,10.7,7.7,13.2,12.9,4.5,5.6,57.1,64.8,56.3,67.1,63.5,73,64.9,51.6,88.2,48.1,8.5,8.1,0.5,9,10.2,11,"Autumn"
9.9,4,3.9,10.7,1.5,4,0.8,1.4,8.1,1.1,18.8,9,9.4,13.6,3,7.7,1.8,3,16.1,4.2,7,0,0,0,0,3,0,0,0,1,1026.6,1030.2,1027.2,1022.3,1028.6,862.3,988.8,846.5,841.9,980.4,959.3,985.7,970.8,934.1,841.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8,13.8,6.6,2.4,8.7,13,7.4,9.8,12.6,8.9,35.6,59.1,53.3,96,63.5,51,73,58.9,52.1,25.1,12.6,7.5,15.9,9.1,5.6,0,"Winter"
2.2,1.5,0.9,10.7,0.8,1.1,0.5,1.3,3.5,1.7,4.3,4.2,2,14.5,2.3,2.5,2.6,2.3,12.1,6,291,56,107,81,43,60,351,89,65,282,1019.6,1022.4,1022.3,1020.5,1023.6,859.2,982,842.2,835.8,973.4,953.6,984.3,965.4,929.2,838.4,0,0,0.4,2.5,0.9,0.4,0,0.2,0,0,0,0,0,0,0,0,60,0,0,1,3.9,13.4,3.8,5.9,11.3,8.5,9.8,6.5,11.1,6,95.6,88.3,95.7,99.9,87.2,99.3,49.8,90.5,86.6,86.1,10.3,5,10.6,11,7.3,11,"Autumn"
4.6,0.8,4.1,4.5,5,1.5,1.3,0.3,0.6,1.5,9.7,2.1,5.3,8,9.9,3.9,3.8,0.9,2.7,2.5,0,0,0,0,0,2,0,0,0,3,1026.4,1024.6,1025.8,1022.8,1022.9,859.7,987.5,842.3,834.5,974.8,955.9,986.4,964.8,933.5,836.2,0.6,0.1,0.4,0,0,0.4,0,0.1,1.1,1,0,0,0,0,0,0,0,0,0,0,-0.4,6,-0.9,-2.3,7,4.5,8.7,6.8,2.6,-0.9,89,95.6,94.2,100,80.9,98.5,73.8,81.9,96.7,99.2,4.5,5.6,5.6,3.4,2.1,3,"Autumn"
0.8,0.9,0.1,2.5,0.8,0.9,0.8,0.4,0.7,1.5,2,2.1,0.5,3.9,2.9,1.7,1.6,1.3,2.1,2.3,68,315,352,344,96,276,333,225,329,321,1035.2,1035.1,1034.9,1032.4,1035.5,867.1,995,849.9,841.9,983.8,963.4,995.1,975.2,939.6,845.2,0,0,0,0,0,0,0,0,0,0,4,56,60,60,0,60,60,45,60,60,-13.3,-0.6,-3.4,5.9,1.9,0.9,4.5,-0.3,-1.5,-0.7,91.1,88.4,84.7,8.2,80.6,88.1,68.4,86,94.5,81.7,-1.7,-0.2,-2.5,-2.4,-0.5,11,"Winter"
1.1,1.2,2.4,3.7,1.1,0.6,1.2,0.3,1.3,1.1,3.8,2.4,3.2,5,2.3,1.6,3,0.8,2.4,2.2,0,0,0,0,0,4,0,0,0,3,1010.5,1012.5,1011.4,1005.7,1011.3,848.4,972.5,831.3,824.2,962.4,943,970.5,954.1,919.9,827.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,8,0,-1.1,3,6.3,13.2,7.6,4.4,-0.2,92.5,78.3,96.4,81.5,89.5,100,75.2,74.7,89.7,98.9,5.6,4.3,11.3,5.1,8.8,22,"Spring"
6.2,2,1.5,7.7,6.1,3.1,1.1,2.2,2.4,5.3,11.5,5,4.1,11.4,10.6,6.9,2.4,4.4,4.4,8.7,997,542,516,994,682,806,854,817,883,968,1012.8,1011.7,1011.4,1015.5,1009.8,860.4,977.4,844.2,836.8,966.5,948.1,981.9,957.5,927.7,839.2,0,0,0,0,0,0,0,0,0,0,59,1,20,58,27,54,60,60,60,58,24.6,28.5,23.6,21.7,31.6,29,29.4,32.5,26.4,24.8,51.2,50.5,42.9,47.1,27.4,47.7,58.8,36.4,52.1,34.9,28.9,27.3,20.4,23,27.3,13,"Summer"
0.7,2,3.5,6.5,1.2,1.2,1,0.8,1.2,2.6,1.7,4.6,6.5,9.7,2.8,2.3,1.8,1.6,3,3.9,255,81,235,85,69,147,216,226,86,251,1025.2,1025.6,1026.4,1025.8,1026.1,862.6,986.7,845.2,836.6,975.6,956.6,989.4,968,933.8,841,0,0,0,0,0,0,0,0,0,0,60,0,60,4,1,43,60,60,0,60,-1.8,8.5,1.5,2.5,6.8,5,9.3,7.4,8.6,2.5,70.6,81.3,51.1,93.2,88.2,86.2,77,57.4,58.2,44.6,6.7,5.2,3.8,8.1,4.2,14,"Winter"
3.2,1.7,1,14.3,1.3,0.9,1.2,0.4,0.6,0.7,5.2,2.7,1.9,17.6,2.3,1.9,2.8,1.2,1.3,1.3,0,0,0,0,0,3,0,0,0,1,1023.9,1022.1,1022.6,1020.9,1021.8,862.5,985.7,845.9,836.9,973.1,954.7,985.6,965,932.8,841.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9,10.1,5.6,6.8,11.4,12.2,16.9,12.6,10.2,8.6,86.9,72.1,88.6,70.9,75,79.2,81,81.8,62.3,76.8,8.4,7.6,20.7,11.2,12,0,"Spring"
1.5,1,0.7,8.9,1.6,1.7,1.2,1.9,1.5,1,4.7,2.7,1.6,14.4,3.3,3.4,3.2,3.2,4.3,2.6,422,647,569,698,645,603,561,629,610,718,1016.9,1017.1,1017.4,1018.9,1017,862.5,981,846.6,839.1,970.7,952.2,984.6,963.1,930.9,842.4,0,0,0,0,0,0,0,0,0,0,18,60,42,60,60,59,55,60,48,60,20.3,25.5,19.9,18.6,25.5,21.8,24.6,26,24.6,20.2,53,52.3,52.9,44.9,52.5,73.5,71.1,47.9,55.7,50.2,23.8,20.7,19.1,22.1,22.6,9,"Summer"
0.7,1.4,1.2,7.4,0.6,0.6,0.8,1.7,0.1,1.4,1.7,2.4,2,9.7,2.3,1.7,2.1,3,0.9,2.4,371,316,379,353,290,348,371,350,350,388,1032.2,1032.2,1030.9,1029.7,1032.1,865.8,992.5,848.6,840,981.1,960.9,992.9,972.9,938.2,843.9,0,0,0,0,0,0,0,0,0,0,60,60,60,60,50,60,60,60,60,60,-1.9,2.1,1.1,3.9,3.5,5.1,7.4,4,5.9,1.2,75.4,80.4,57.2,55.5,84.3,69.6,57.1,57,57.4,32.2,0.4,-1,-3.6,-2.4,0.9,11,"Winter"
1.2,1.1,0.3,8.8,0.8,0.8,0.6,0.7,1.2,0.9,3.6,2.2,1.1,9.9,1.6,1.9,1.3,2.5,2,1.3,0,0,0,0,0,2,0,0,0,3,1025.3,1026.3,1026.7,1026.1,1027,863.4,986.4,846.3,837.5,975.7,956.6,989.4,968.2,933.4,842.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.7,6.1,0,6.1,3.4,4.1,7.2,4.3,8.5,1.9,85,80.7,66.6,40.1,85.5,76.4,83.9,72.1,54.4,65.6,4.1,5.2,7.6,4.8,8.1,22,"Winter"
1.2,1,2.5,7.6,0.8,0.9,0.8,1,2.8,0.9,4.1,2.2,4.3,8.8,2,2.2,1.8,2.3,5.8,1.8,26,58,40,59,39,37,70,47,30,20,1023.1,1023.6,1024.2,1019.1,1024.4,856.1,983.7,838.6,830.8,972.2,952.9,982.2,964.6,929.1,834.3,0,0,0,0,0,0,0,0,0,0,0,0,0,36,13,0,30,0,1,0,-4,1.1,-4.7,-4.6,-1.9,-1.1,3.9,-1.1,1.6,-7.4,75.4,78.2,84.4,81.9,83.7,94.2,60.7,76.1,72.5,60.3,-1.2,-1.1,7.6,8.9,3.6,7,"Spring"
4.8,0.7,0.7,4.1,2.3,1.5,1.5,2.4,0.9,0.4,7.8,2.2,2.5,7,5.2,4.3,3.2,4.7,1.3,1.1,22,52,30,85,83,67,60,38,97,21,1013.5,1013.7,1014.1,1017.1,1012.8,859,977.4,842.6,834.7,966.7,948.7,982.4,958.4,927.5,838,0,0,0,0,0,0,0,0,0,0,0,16,0,42,42,32,16,4,48,0,14.1,22.8,13.7,13,21.5,19.7,20.7,22.4,18.8,14.1,54.6,46.6,49.7,61.8,50.6,61,50.9,40.8,54.2,44.2,21.3,16.5,15.3,17.3,8.3,18,"Spring"
1.4,1.2,3.3,5.2,0.8,1.2,1.2,0.6,2.5,0.4,2.8,4,5,6.3,1.8,2.2,2.2,1.6,5.4,1,65,82,27,71,55,60,32,31,80,24,1019.5,1020.5,1020.4,1018,1020.3,860.5,982,843.7,836.1,971.8,952.9,982.4,964,930.5,839.8,0,0,0,0,0,0,0,0,0,0,17,29,0,30,36,51,0,0,32,0,6.8,13.6,9.9,6.8,12.3,12.9,14.1,14.7,13.6,7.1,91.3,95.4,86.6,98.1,98.1,89.6,95.8,81.3,76.1,82.5,12.5,13.5,21.8,12.3,13,5,"Summer"
1.6,0.9,1.3,4.8,0.5,1.4,1.4,0.6,1.7,1.1,4,1.8,1.9,6.1,1.3,2.4,3,1.3,2.4,1.9,0,0,0,0,0,2,0,0,0,2,1018.2,1017.7,1019.2,1018.8,1018.7,861.6,981.1,845,837.3,969.9,952.2,983.9,962.7,930,840.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6,16.9,9.1,12.1,16.8,14.9,18.7,15.6,14.1,9.9,88.4,77.9,63.7,85.8,84.4,84.7,80.5,72.2,78.5,66.8,14.3,14.1,11.5,19,14.8,19,"Autumn"
4.8,1.8,6.7,1.7,2.1,2.3,1.4,7.2,0.8,5.9,9.4,5,8.7,4.4,4.8,5.6,2.8,11.5,2,8.8,490,682,534,296,707,378,669,773,233,782,1013,1012.3,1012.9,1009.5,1009.2,856.2,976.8,839.1,832.5,965.7,947.4,975.7,955.3,926.4,833.4,0,0,0,0,0,0,0,0,0,0,10,59,25,5,59,0,56,60,0,60,11.7,22.5,13.8,10.9,22.5,19.6,26.4,23.5,15.8,17.5,85.3,40.4,83.5,82,42.2,56.3,62.9,47.8,69.6,54.2,21,18.9,11.9,24,26.8,15,"Summer"
0.9,2,0.6,9.4,0.4,0.9,1.5,0.8,0.8,1,2.4,2.9,1.3,12.1,1,2.3,5.8,2.6,1.6,2.7,0,0,0,0,0,0,0,0,0,1,1019.4,1018.5,1019.2,1016.7,1018.1,863.3,982.7,847.1,839,971,953.1,982.4,963.1,931.8,842.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8,20.2,10.4,14.1,19,18.2,24.1,21.1,18.5,15.6,93.2,71.9,94.1,69.4,74.9,82.1,60.9,64.5,74.9,66.6,16.3,18.9,27,19.6,20.6,0,"Summer"
1.2,0.6,3.1,3.8,0.6,0.7,0.4,0.5,2.8,0.3,2.4,1.8,6.3,4.7,1.3,1.3,1.2,1.7,5.6,1,0,0,0,0,0,2,0,0,0,1,1011.9,1013.3,1013.3,1011.6,1012.7,852.2,974,835.1,828.2,964,945.3,976.2,956.2,922.1,831.5,0.8,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,9.5,5.5,4.9,7.2,8.8,13.6,11.3,10.2,5.2,95.2,89.1,92.6,79.5,92.6,98.5,96.2,92.1,85.1,95.4,10.1,10.8,20.1,11.9,7.6,4,"Spring"
6.9,1.8,6,5,6.6,3.3,1.9,8.5,3.1,0.9,11.2,5.5,8,8.2,10.8,4.9,5.5,12.5,6.7,2,465,558,483,148,768,159,195,334,725,178,1011.3,1009.5,1011.2,1008.4,1007.6,851.6,974.7,835.1,827.8,962.3,944.5,973.4,952.5,922.8,829.6,0,0,0,0,0,0.1,0.5,0,0,0.8,0,2,0,0,32,0,0,0,32,0,8.4,18.6,8.8,5.3,18.6,13.9,15.9,17.4,14.7,8.3,83.4,50.6,74.6,99.6,51.2,71,88.1,51.9,60.9,78.4,16.6,13,10.6,12.4,15,13,"Summer"
1.4,1.3,5.5,2.7,1.1,1.8,1,6.3,1.2,0.8,4.6,2.5,8.6,5,2.1,3.4,2.8,10.4,2,2,32,30,17,49,46,49,22,22,57,16,1011.8,1010.6,1011.1,1010,1008.6,857.8,975.9,841,834,964.4,946.6,976.4,955,925.8,835.9,0,0,0,0,0,0,0,0,0,0,0,1,0,18,28,0,1,0,28,0,16,24.1,16.1,14.4,25.1,23.5,27.7,25.4,20,17.4,81.3,42.9,74.8,91.9,49.1,63.5,65.1,43,67.6,51.9,23,20.7,19.2,24.9,25.1,19,"Summer"
1.1,0.7,1.5,4.8,0.4,0.5,1.2,0.5,1.4,1.1,2.9,1.8,2.2,6.2,1.1,1.7,2.6,2,2.3,1.9,0,0,0,0,0,2,0,0,0,2,1019,1018.7,1020.2,1020.2,1020.2,862.2,981.5,845.6,837.5,970.5,952.7,984.9,963.7,930.2,841.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14.4,7,12,14.8,13,17.1,14,14.3,8.5,92.6,88.7,70.5,84,91.5,90.7,86.2,80.8,73.9,70.4,13.1,13.4,16.5,17.8,14.3,21,"Autumn"
3,1.2,1.1,11.6,2.7,1.4,1.1,1,2.7,1.2,5,2.9,1.8,17.1,8.9,3.3,2.4,2.8,5,2.6,0,0,0,0,0,2,0,0,0,2,999.7,1001.3,1001.4,1001.2,1001.8,839.9,961.8,823,813.6,952.2,932.5,965.1,944.5,909.7,818.2,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.8,5.8,-6,-3.5,4.9,2.1,4.7,4.3,2.3,-5.6,75,79.8,86,96.4,75.3,87.8,88,66.7,51.5,67.4,4.3,5.7,5.9,1.2,5.4,22,"Winter"
7.3,3,2.9,9.5,2.5,3.7,8.7,4.8,2.7,2.7,14.5,7.4,4.3,13.2,7.4,8.9,16.9,9.9,6.8,11.1,326,603,237,417,730,148,359,358,194,307,1008.7,1009.1,1010.1,1001,1008.1,845.3,971,828.8,821.7,960.6,941.5,966,951.3,918,822.8,0.2,0,0.2,0.1,0,0.6,0,0,0.2,0,0,36,0,19,54,0,3,0,0,0,-0.2,9.9,-2.3,-2.4,10.7,5.5,14,8.7,4.6,1.7,74.9,61.9,83,93.6,46,71.4,24,51,69.8,35.1,4.4,10.9,2.2,11.2,6.9,14,"Spring"
1,0.6,0.8,3.5,1.9,0.6,1.2,0.6,1.2,1,2.8,1.2,1.6,4.4,3.3,1.5,2.6,1.8,1.6,1.8,0,0,0,0,0,2,0,0,0,2,1019.2,1018.3,1019.8,1018.7,1019.6,865.6,982.7,849.1,841.4,971.6,954.5,984.5,964.6,932.6,845.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4,22.3,15.2,18.6,23.6,22.1,24.7,21.1,21.9,15.5,96.8,83.5,81.4,68.3,67.1,76.4,74.3,69.4,64.4,53.6,20.6,21.5,31.8,19.7,17.8,0,"Summer"
6.2,4.8,1.9,12.3,0.8,0.5,0.4,1.1,4.3,1.4,12.3,8.6,3.6,16.4,2.2,1.6,1.3,2.2,7.2,2.4,0,0,0,0,0,4,0,0,0,3,1009,1012.1,1013.5,1014,1015.6,850.2,970.5,833.3,823.6,962.2,943.3,977.7,956.7,919,828.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,4.3,-2.9,1.7,3,-0.2,7.2,0.9,3.9,-4.2,44,78.4,90.5,92.4,80.8,92.9,73.9,84.8,55.2,77.1,0.7,1.3,-1.5,3.5,1.6,17,"Winter"
1.8,2.4,1.2,3.7,1.3,1.1,1.5,2,2.9,0.9,3.4,3.6,3.8,5.7,3.4,2.6,3.7,4.6,4.1,2.4,0,1,1,4,1,5,1,2,1,4,1019.6,1019.1,1020.1,1020.2,1017.9,866.1,983.6,849.7,842.8,972.8,955,986,964.1,933.5,844.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.4,25.1,17.5,17.6,26.6,23.2,25.8,27,23,19.4,71.5,41.1,46.6,49.2,43.1,57.1,58.7,30.5,34.5,42.9,23.9,22,24.9,24.1,22.5,20,"Summer"
3.8,3.2,0.6,8.4,0.8,1.9,0.7,0.5,2.7,3,6.5,4.8,1.3,11.5,2.1,5,1.9,1.6,5.7,4.9,0,0,0,0,1,4,0,0,0,3,1023.2,1025,1024.2,1022.3,1024,856.2,984.3,838.8,832.4,974.4,953.9,985.3,965.2,928.6,834.7,0,0.6,0,0,0,0.6,0,0,1,0.3,0,0,0,0,0,0,0,0,0,0,-1.5,4.8,-2.7,-4.2,3.1,2,4,3.3,1.2,-3.3,94.2,92.5,86.6,100,89.3,94.6,95.2,89.4,99.9,94,0.5,4.8,5.4,4.4,2.3,0,"Winter"
5.9,1.4,1.1,5.1,1.9,1.6,0.5,1.2,1,2.7,9,3.1,2.7,7.5,4.5,3.9,1.3,2.4,2.3,4.2,378,44,479,468,321,374,459,449,73,446,1031.1,1028.9,1029.3,1030.2,1027.9,866.6,992.2,849.5,841.6,979.9,960.5,994.2,970.8,938.4,844.8,0,0,0,0,0,0,0,0,0,0,58,0,60,60,9,60,60,60,0,60,12.6,7.2,11.5,8.7,12.9,10,13.3,12.8,7.2,10.3,26,96.3,34.7,81.7,78.1,83.7,60.2,52.6,96.2,30,9.4,9.5,8.9,10.7,8.3,12,"Autumn"
5.7,0.7,3.4,16.2,6.8,1.3,4.6,0.8,2.6,0.7,11.2,1.6,7.8,24.6,15.8,3.2,11.9,1.9,5,3.4,0,0,0,0,0,4,0,0,0,3,1033.3,1029.7,1031.7,1023.6,1027.9,862,993.6,844.2,835,978.9,960.5,987.2,968.9,938.4,838.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.6,2.3,-5.4,-6.9,3.8,0.7,8.9,3.3,-1,-4.1,84.2,94.3,62.3,93.4,63.4,93.2,21.3,48.5,85.3,29.9,0.1,1.6,1.3,1.8,5.2,20,"Spring"
1.8,2.8,0.7,12.4,1.9,0.9,0.9,1,5.7,1.3,3.9,6.7,1.5,15,5,1.9,1.8,2.5,13.5,3,0,0,0,0,0,2,0,0,0,1,1015.3,1020.2,1020.1,1020.6,1022,855.7,977.7,838.9,831.8,970.6,950.3,983.7,963.6,924.8,835.8,0,0,0.2,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,12.6,-0.1,2.7,7.3,3.8,4,4.7,9,0.3,92.2,75.7,96.3,97.7,95.6,97.4,66.3,92.7,80.5,91.3,5.8,2.3,13,7.6,9.4,2,"Winter"
0.6,0.8,0.4,5.7,0.9,1.8,2,1.1,1.3,2.5,1.4,1.8,0.8,7.7,1.7,5,5.4,3,2.4,4.6,0,0,0,0,0,4,0,0,0,3,1019,1017.6,1017.2,1012.3,1016.6,853.6,980.4,836.2,829,968.1,948.5,976.7,959.1,926.2,831.9,0.4,0,2.2,0.2,0.6,0.4,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0.5,5.9,0.2,-1.8,7.7,6.5,12.1,7.8,3.6,1.8,95.7,93.4,97.1,99.5,93.8,100,89.3,87.7,99.9,97.8,4.6,8.6,5.5,3.3,4.4,1,"Spring"
7.9,3.3,4.2,8.8,4.4,5.9,1.6,5.2,2.7,5.1,12.5,7.4,6.2,12.9,8.9,9.6,3.5,8.6,7.6,8.4,576,541,324,600,572,544,431,571,471,NA,1012.7,1012.7,1011.3,1010,1009.9,856,976.6,839.6,833,966.2,946.6,975.9,956.1,925.8,834.6,0,0,0,0,0,0,0,0,0,0,60,60,26,53,59,60,48,60,47,59,14.3,22.7,14.2,12.3,23.8,22.5,24.1,24.5,18.4,16.8,68.4,45,65,67.8,41.7,46,66,46.2,62.2,40.2,22.1,23.5,13.9,20,17.7,15,"Autumn"
4.3,1.3,4.4,5.1,3.2,2.3,0.8,5.3,1.7,3.9,9.4,3.4,6.3,6.7,6.2,6.3,2,9.1,5.1,6.5,567,519,551,294,489,464,455,482,317,499,1017.5,1016.2,1015.8,1013.5,1014.7,858.8,980.7,842.5,835.3,969.3,950.4,978.8,960.1,929.2,837.2,0,0,0,0,0,0,0,0,0,0,57,60,60,22,60,60,60,60,28,60,11.8,19.4,12,9.9,21.8,20.1,20.3,21.9,14.9,13.7,80.4,63.6,79.2,87.4,52,60.3,65.7,57.9,NA,67.1,19.3,15.4,9.4,20.1,21.1,13,"Autumn"
5.3,2.5,5.4,6.1,2.6,1.6,1.6,8.5,1.5,0.6,11.5,6.1,8.5,8.2,5.8,4.4,3.7,13.2,3.8,1.3,48,52,67,55,146,28,120,93,34,20,1019.4,1018.4,1018.2,1011.3,1015.2,859.8,982.4,842.4,837,971.1,952,977.3,960.2,930.1,837.3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,52,0,53,27,0,0,10.6,18.1,10.4,7.3,20,17.8,24.6,20.1,15,12.7,84.8,58.5,77.9,90.5,45.5,64.7,45.4,47.1,74.8,65.2,18.3,18.2,14.5,20.2,19.9,18,"Summer"
0.9,0.7,0.2,5,0.9,1.8,1.4,0.5,0.8,1.4,2.2,2.2,0.7,6.4,2.1,3.3,2.4,1.7,1.9,2,0,1,1,0,1,2,2,1,1,2,1030.2,1029.9,1030.7,1026.5,1031.3,861.6,989.8,844.1,835.3,978.4,958.4,988.8,970.6,934.4,839.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-19,-3.6,-11.5,-2.1,-0.9,-3.5,0.4,-3.2,-5.2,-7.3,87.1,87,79.5,20.3,91.1,86.1,71.8,82.2,87.8,54.6,-8,-3,-2.8,-4.6,-4.3,7,"Winter"
6.6,3.4,4.2,5,2.5,5.4,5.4,NA,2.5,7.4,10.6,11.3,9.7,8.4,4.3,10.2,10.1,8,4.6,11.7,260,549,730,196,390,527,772,396,748,729,1008.4,1009.5,1006.5,1011.4,1006.2,851.9,971.9,834.3,826.7,961.6,941.1,976.5,951.5,920.5,829.6,0,0,0,0,0,0,0,0,0,0,0,32,56,0,5,25,60,14,60,37,8.3,19.1,12.2,5.9,14.8,17.5,17.7,19.2,13.3,11.6,62.5,40.5,27,52,51.7,50.3,56.1,35.3,55.3,35.7,17.5,14.9,9.2,17.2,11.4,13,"Spring"
0.9,0.4,1.2,3.8,0.7,1.2,0.8,0.6,1.2,0.5,1.8,2,2.1,4.5,1.9,3.4,1.4,1.8,2.1,1.9,0,0,0,0,0,2,0,0,0,2,1023.4,1023.7,1024.2,1023.7,1024.5,863.5,985.4,846.7,838.6,974.6,956,988,967.1,933.5,842.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,11.3,4.4,7.6,11.3,11,15,10,11.5,7.3,97.7,95.2,91.4,94.9,94.6,93.4,88.9,91.2,89.4,79.5,9.5,11.9,13.7,12.7,13.6,23,"Autumn"
1.8,0.9,2.7,9.2,1,0.8,1,0.6,0.8,0.9,3.5,1.9,4,11.6,1.9,1.9,2,1.5,1.9,2.4,0,0,0,0,0,1,0,0,0,1,1035.1,1034.2,1035.5,1026.5,1035,867.6,996,850.3,842.4,983.2,964.2,989.8,975.2,941.7,845.1,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.3,6.8,0,1.3,3.3,1.6,7.9,1.8,2.8,-2,98.1,86.1,91.6,94.7,92.1,92.7,55.7,84.6,99.5,74.6,4.5,1.6,3.7,3.5,0.8,18,"Winter"
